"Dates"	"Value"	"Modif"
2007-07-02	74.1473204720229	"SI"
2007-07-03	79.2456247652314	"SI"
2007-07-04	83.7783494749997	"SI"
2007-07-05	83.7783494749997	"SI"
2007-07-06	79.9947567552534	"SI"
2007-07-07	79.9179649623743	"SI"
2007-07-08	79.7143731102304	"SI"
2007-07-09	83.7598564056969	"SI"
2007-07-10	78.995331757549	"SI"
2007-07-11	83.418558897441	"SI"
2007-07-12	75.7842871966677	"SI"
2007-07-13	78.4041077263624	"SI"
2007-07-14	80.8647271503946	"SI"
2007-07-15	77.931006104394	"SI"
2007-07-16	78.5276916390391	"SI"
2007-07-17	80.5683316098801	"SI"
2007-07-18	84.3894141765109	"SI"
2007-07-19	83.8253250534188	"SI"
2007-07-20	89.0508420899056	"SI"
2007-07-21	78.9044376220569	"SI"
2007-07-22	78.9894895158204	"SI"
2007-07-23	79.8677354570718	"SI"
2007-07-24	83.2773784858421	"SI"
2007-07-25	78.6997256893136	"SI"
2007-07-26	74.7881193181818	"SI"
2007-07-27	81.3041218528204	"SI"
2007-07-28	84.3984812896459	"SI"
2007-07-29	80.1799039858148	"SI"
2007-07-30	80.7255771031731	"SI"
2007-07-31	81.4491875497322	"SI"
2007-08-01	87	"NO"
2007-08-02	88	"NO"
2007-08-03	83	"NO"
2007-08-04	88	"NO"
2007-08-05	84	"NO"
2007-08-06	88	"NO"
2007-08-07	81	"NO"
2007-08-08	86	"NO"
2007-08-09	84	"NO"
2007-08-10	89	"NO"
2007-08-11	96	"NO"
2007-08-12	85	"NO"
2007-08-13	92	"NO"
2007-08-14	87	"NO"
2007-08-15	90	"NO"
2007-08-16	83	"NO"
2007-08-17	86	"NO"
2007-08-18	86	"NO"
2007-08-19	80	"NO"
2007-08-20	91	"NO"
2007-08-21	85	"NO"
2007-08-22	84	"NO"
2007-08-23	85	"NO"
2007-08-24	91	"NO"
2007-08-25	86	"NO"
2007-08-26	95	"NO"
2007-08-27	82	"NO"
2007-08-28	82	"NO"
2007-08-29	84	"NO"
2007-08-30	94	"NO"
2007-08-31	87	"NO"
2007-09-01	84	"NO"
2007-09-02	83	"NO"
2007-09-03	83	"NO"
2007-09-04	85	"NO"
2007-09-05	86	"NO"
2007-09-06	83	"NO"
2007-09-07	85	"NO"
2007-09-08	81	"NO"
2007-09-09	93	"NO"
2007-09-10	86	"NO"
2007-09-11	81	"NO"
2007-09-12	86	"NO"
2007-09-13	88	"NO"
2007-09-14	84	"NO"
2007-09-15	92	"NO"
2007-09-16	84	"NO"
2007-09-17	86	"NO"
2007-09-18	85	"NO"
2007-09-19	94	"NO"
2007-09-20	84	"NO"
2007-09-21	86	"NO"
2007-09-22	83	"NO"
2007-09-23	91	"NO"
2007-09-24	85	"NO"
2007-09-25	95	"NO"
2007-09-26	86	"NO"
2007-09-27	83	"NO"
2007-09-28	81	"NO"
2007-09-29	90	"NO"
2007-09-30	81	"NO"
2007-10-01	87	"NO"
2007-10-02	83	"NO"
2007-10-03	88	"NO"
2007-10-04	81	"NO"
2007-10-05	83	"NO"
2007-10-06	87	"NO"
2007-10-07	83	"NO"
2007-10-08	92	"NO"
2007-10-09	87	"NO"
2007-10-10	88	"NO"
2007-10-11	86	"NO"
2007-10-12	84	"NO"
2007-10-13	86	"NO"
2007-10-14	84	"NO"
2007-10-15	84	"NO"
2007-10-16	90	"NO"
2007-10-17	88	"NO"
2007-10-18	92	"NO"
2007-10-19	87	"NO"
2007-10-20	87	"NO"
2007-10-21	90	"NO"
2007-10-22	85	"NO"
2007-10-23	89	"NO"
2007-10-24	84	"NO"
2007-10-25	85	"NO"
2007-10-26	85	"NO"
2007-10-27	81	"NO"
2007-10-28	86	"NO"
2007-10-29	89	"NO"
2007-10-30	83	"NO"
2007-10-31	87	"NO"
2007-11-01	82	"NO"
2007-11-02	79.5656370476615	"SI"
2007-11-03	86	"NO"
2007-11-04	86	"NO"
2007-11-05	86	"NO"
2007-11-06	91	"NO"
2007-11-07	83	"NO"
2007-11-08	84	"NO"
2007-11-09	91	"NO"
2007-11-10	83	"NO"
2007-11-11	85	"NO"
2007-11-12	88	"NO"
2007-11-13	88	"NO"
2007-11-14	85	"NO"
2007-11-15	82	"NO"
2007-11-16	81	"NO"
2007-11-17	83.2929982514773	"SI"
2007-11-18	83	"NO"
2007-11-19	76.4982123722006	"SI"
2007-11-20	80.7138378499456	"SI"
2007-11-21	86	"NO"
2007-11-22	80	"NO"
2007-11-23	83	"NO"
2007-11-24	78.5118416050108	"SI"
2007-11-25	78.6535190386739	"SI"
2007-11-26	76.3169719112739	"SI"
2007-11-27	83	"NO"
2007-11-28	81	"NO"
2007-11-29	80	"NO"
2007-11-30	78	"NO"
2007-12-01	82	"NO"
2007-12-02	83	"NO"
2007-12-03	81	"NO"
2007-12-04	85	"NO"
2007-12-05	81	"NO"
2007-12-06	81	"NO"
2007-12-07	78	"NO"
2007-12-08	83	"NO"
2007-12-09	78	"NO"
2007-12-10	77	"NO"
2007-12-11	80	"NO"
2007-12-12	79	"NO"
2007-12-13	84	"NO"
2007-12-14	77.2062899939759	"SI"
2007-12-15	82	"NO"
2007-12-16	86	"NO"
2007-12-17	83	"NO"
2007-12-18	84	"NO"
2007-12-19	80	"NO"
2007-12-20	79	"NO"
2007-12-21	83	"NO"
2007-12-22	80	"NO"
2007-12-23	86	"NO"
2007-12-24	82	"NO"
2007-12-25	82	"NO"
2007-12-26	79	"NO"
2007-12-27	81	"NO"
2007-12-28	81	"NO"
2007-12-29	82	"NO"
2007-12-30	82	"NO"
2007-12-31	78	"NO"
2008-01-01	79.0663472765873	"SI"
2008-01-02	77	"NO"
2008-01-03	78	"NO"
2008-01-04	77	"NO"
2008-01-05	75	"NO"
2008-01-06	80	"NO"
2008-01-07	80	"NO"
2008-01-08	79	"NO"
2008-01-09	81	"NO"
2008-01-10	77	"NO"
2008-01-11	76	"NO"
2008-01-12	79	"NO"
2008-01-13	80	"NO"
2008-01-14	81	"NO"
2008-01-15	78	"NO"
2008-01-16	77.2615654453902	"SI"
2008-01-17	82	"NO"
2008-01-18	78	"NO"
2008-01-19	80	"NO"
2008-01-20	80	"NO"
2008-01-21	79	"NO"
2008-01-22	76	"NO"
2008-01-23	75	"NO"
2008-01-24	75	"NO"
2008-01-25	75	"NO"
2008-01-26	73	"NO"
2008-01-27	77	"NO"
2008-01-28	74	"NO"
2008-01-29	77	"NO"
2008-01-30	69	"NO"
2008-01-31	73	"NO"
2008-02-01	79	"NO"
2008-02-02	80	"NO"
2008-02-03	77	"NO"
2008-02-04	75	"NO"
2008-02-05	75	"NO"
2008-02-06	77	"NO"
2008-02-07	72	"NO"
2008-02-08	79	"NO"
2008-02-09	80	"NO"
2008-02-10	78	"NO"
2008-02-11	79	"NO"
2008-02-12	77	"NO"
2008-02-13	80	"NO"
2008-02-14	75	"NO"
2008-02-15	83	"NO"
2008-02-16	84	"NO"
2008-02-17	82	"NO"
2008-02-18	76	"NO"
2008-02-19	82	"NO"
2008-02-20	77	"NO"
2008-02-21	79	"NO"
2008-02-22	78	"NO"
2008-02-23	74	"NO"
2008-02-24	76	"NO"
2008-02-25	77	"NO"
2008-02-26	76	"NO"
2008-02-27	74	"NO"
2008-02-28	79	"NO"
2008-02-29	76	"NO"
2008-03-01	76	"NO"
2008-03-02	73	"NO"
2008-03-03	75	"NO"
2008-03-04	76	"NO"
2008-03-05	78	"NO"
2008-03-06	87.0977114586802	"SI"
2008-03-07	77	"NO"
2008-03-08	70	"NO"
2008-03-09	78	"NO"
2008-03-10	76	"NO"
2008-03-11	75	"NO"
2008-03-12	73	"NO"
2008-03-13	74	"NO"
2008-03-14	82	"NO"
2008-03-15	75	"NO"
2008-03-16	71	"NO"
2008-03-17	78	"NO"
2008-03-18	78	"NO"
2008-03-19	74	"NO"
2008-03-20	70	"NO"
2008-03-21	81	"NO"
2008-03-22	75	"NO"
2008-03-23	74	"NO"
2008-03-24	77	"NO"
2008-03-25	77	"NO"
2008-03-26	75	"NO"
2008-03-27	75	"NO"
2008-03-28	76	"NO"
2008-03-29	75	"NO"
2008-03-30	78	"NO"
2008-03-31	72	"NO"
2008-04-01	71	"NO"
2008-04-02	70	"NO"
2008-04-03	72	"NO"
2008-04-04	76	"NO"
2008-04-05	79	"NO"
2008-04-06	73	"NO"
2008-04-07	79	"NO"
2008-04-08	80	"NO"
2008-04-09	78	"NO"
2008-04-10	79	"NO"
2008-04-11	75	"NO"
2008-04-12	78	"NO"
2008-04-13	76	"NO"
2008-04-14	77	"NO"
2008-04-15	82	"NO"
2008-04-16	77	"NO"
2008-04-17	75	"NO"
2008-04-18	77	"NO"
2008-04-19	78	"NO"
2008-04-20	77	"NO"
2008-04-21	76	"NO"
2008-04-22	76	"NO"
2008-04-23	81	"NO"
2008-04-24	81	"NO"
2008-04-25	79	"NO"
2008-04-26	76	"NO"
2008-04-27	83	"NO"
2008-04-28	83	"NO"
2008-04-29	72	"NO"
2008-04-30	85	"NO"
2008-05-01	95	"NO"
2008-05-02	83	"NO"
2008-05-03	93	"NO"
2008-05-04	87	"NO"
2008-05-05	80	"NO"
2008-05-06	82	"NO"
2008-05-07	79	"NO"
2008-05-08	88	"NO"
2008-05-09	90	"NO"
2008-05-10	80	"NO"
2008-05-11	79	"NO"
2008-05-12	78	"NO"
2008-05-13	85	"NO"
2008-05-14	81	"NO"
2008-05-15	86	"NO"
2008-05-16	84	"NO"
2008-05-17	90	"NO"
2008-05-18	86	"NO"
2008-05-19	84	"NO"
2008-05-20	88	"NO"
2008-05-21	85	"NO"
2008-05-22	83	"NO"
2008-05-23	73	"NO"
2008-05-24	89	"NO"
2008-05-25	90	"NO"
2008-05-26	84	"NO"
2008-05-27	87	"NO"
2008-05-28	86	"NO"
2008-05-29	82	"NO"
2008-05-30	81	"NO"
2008-05-31	77	"NO"
2008-06-01	80	"NO"
2008-06-02	77	"NO"
2008-06-03	83	"NO"
2008-06-04	79	"NO"
2008-06-05	87	"NO"
2008-06-06	83	"NO"
2008-06-07	81	"NO"
2008-06-08	82	"NO"
2008-06-09	89	"NO"
2008-06-10	86	"NO"
2008-06-11	83	"NO"
2008-06-12	80	"NO"
2008-06-13	80	"NO"
2008-06-14	81	"NO"
2008-06-15	82	"NO"
2008-06-16	83	"NO"
2008-06-17	77	"NO"
2008-06-18	82	"NO"
2008-06-19	78	"NO"
2008-06-20	77	"NO"
2008-06-21	84	"NO"
2008-06-22	88	"NO"
2008-06-23	88	"NO"
2008-06-24	83	"NO"
2008-06-25	83	"NO"
2008-06-26	77	"NO"
2008-06-27	76	"NO"
2008-06-28	82	"NO"
2008-06-29	79	"NO"
2008-06-30	79	"NO"
2008-07-01	86	"NO"
2008-07-02	86	"NO"
2008-07-03	82	"NO"
2008-07-04	84	"NO"
2008-07-05	77	"NO"
2008-07-06	86	"NO"
2008-07-07	82	"NO"
2008-07-08	86	"NO"
2008-07-09	79	"NO"
2008-07-10	79	"NO"
2008-07-11	82	"NO"
2008-07-12	80	"NO"
2008-07-13	85	"NO"
2008-07-14	83	"NO"
2008-07-15	86	"NO"
2008-07-16	86	"NO"
2008-07-17	83	"NO"
2008-07-18	82	"NO"
2008-07-19	83	"NO"
2008-07-20	80	"NO"
2008-07-21	76	"NO"
2008-07-22	81	"NO"
2008-07-23	78	"NO"
2008-07-24	80	"NO"
2008-07-25	73	"NO"
2008-07-26	85	"NO"
2008-07-27	82	"NO"
2008-07-28	85	"NO"
2008-07-29	82	"NO"
2008-07-30	82	"NO"
2008-07-31	81	"NO"
2008-08-01	80	"NO"
2008-08-02	85	"NO"
2008-08-03	82	"NO"
2008-08-04	78	"NO"
2008-08-05	78	"NO"
2008-08-06	94	"NO"
2008-08-07	79	"NO"
2008-08-08	77	"NO"
2008-08-09	82	"NO"
2008-08-10	82	"NO"
2008-08-11	85	"NO"
2008-08-12	78	"NO"
2008-08-13	87	"NO"
2008-08-14	95	"NO"
2008-08-15	82	"NO"
2008-08-16	80	"NO"
2008-08-17	79	"NO"
2008-08-18	88	"NO"
2008-08-19	86	"NO"
2008-08-20	81	"NO"
2008-08-21	79	"NO"
2008-08-22	84	"NO"
2008-08-23	86	"NO"
2008-08-24	86	"NO"
2008-08-25	80	"NO"
2008-08-26	81	"NO"
2008-08-27	76	"NO"
2008-08-28	83	"NO"
2008-08-29	83	"NO"
2008-08-30	82	"NO"
2008-08-31	74	"NO"
2008-09-01	89	"NO"
2008-09-02	81	"NO"
2008-09-03	83	"NO"
2008-09-04	83	"NO"
2008-09-05	82	"NO"
2008-09-06	75.9596310730157	"SI"
2008-09-07	83	"NO"
2008-09-08	83	"NO"
2008-09-09	81	"NO"
2008-09-10	80	"NO"
2008-09-11	79	"NO"
2008-09-12	83	"NO"
2008-09-13	85	"NO"
2008-09-14	82	"NO"
2008-09-15	80.0235806855672	"SI"
2008-09-16	89	"NO"
2008-09-17	92	"NO"
2008-09-18	85	"NO"
2008-09-19	86	"NO"
2008-09-20	90	"NO"
2008-09-21	86	"NO"
2008-09-22	83	"NO"
2008-09-23	85	"NO"
2008-09-24	85	"NO"
2008-09-25	82	"NO"
2008-09-26	83	"NO"
2008-09-27	84	"NO"
2008-09-28	90	"NO"
2008-09-29	85	"NO"
2008-09-30	83	"NO"
2008-10-01	80	"NO"
2008-10-02	89	"NO"
2008-10-03	82	"NO"
2008-10-04	86	"NO"
2008-10-05	75	"NO"
2008-10-06	81	"NO"
2008-10-07	84	"NO"
2008-10-08	77	"NO"
2008-10-09	84	"NO"
2008-10-10	93	"NO"
2008-10-11	78	"NO"
2008-10-12	80	"NO"
2008-10-13	81	"NO"
2008-10-14	85	"NO"
2008-10-15	79	"NO"
2008-10-16	79	"NO"
2008-10-17	80	"NO"
2008-10-18	79	"NO"
2008-10-19	82	"NO"
2008-10-20	83	"NO"
2008-10-21	88	"NO"
2008-10-22	78	"NO"
2008-10-23	89	"NO"
2008-10-24	81	"NO"
2008-10-25	84	"NO"
2008-10-26	83	"NO"
2008-10-27	89	"NO"
2008-10-28	84	"NO"
2008-10-29	83	"NO"
2008-10-30	85	"NO"
2008-10-31	85	"NO"
2008-11-01	85	"NO"
2008-11-02	90	"NO"
2008-11-03	87	"NO"
2008-11-04	94	"NO"
2008-11-05	87	"NO"
2008-11-06	89	"NO"
2008-11-07	87	"NO"
2008-11-08	85	"NO"
2008-11-09	88	"NO"
2008-11-10	85	"NO"
2008-11-11	86	"NO"
2008-11-12	87	"NO"
2008-11-13	87	"NO"
2008-11-14	85	"NO"
2008-11-15	85	"NO"
2008-11-16	84	"NO"
2008-11-17	84	"NO"
2008-11-18	83	"NO"
2008-11-19	87	"NO"
2008-11-20	87	"NO"
2008-11-21	83	"NO"
2008-11-22	83	"NO"
2008-11-23	85	"NO"
2008-11-24	87	"NO"
2008-11-25	87	"NO"
2008-11-26	92	"NO"
2008-11-27	95	"NO"
2008-11-28	88	"NO"
2008-11-29	86	"NO"
2008-11-30	86	"NO"
2008-12-01	83	"NO"
2008-12-02	86	"NO"
2008-12-03	80	"NO"
2008-12-04	82	"NO"
2008-12-05	83	"NO"
2008-12-06	80	"NO"
2008-12-07	82	"NO"
2008-12-08	79	"NO"
2008-12-09	78	"NO"
2008-12-10	80	"NO"
2008-12-11	89	"NO"
2008-12-12	81	"NO"
2008-12-13	80.1157890103013	"SI"
2008-12-14	78	"NO"
2008-12-15	74	"NO"
2008-12-16	78	"NO"
2008-12-17	78	"NO"
2008-12-18	74	"NO"
2008-12-19	80	"NO"
2008-12-20	78	"NO"
2008-12-21	77	"NO"
2008-12-22	79	"NO"
2008-12-23	75	"NO"
2008-12-24	75	"NO"
2008-12-25	76	"NO"
2008-12-26	75	"NO"
2008-12-27	74	"NO"
2008-12-28	73	"NO"
2008-12-29	79	"NO"
2008-12-30	76	"NO"
2008-12-31	78	"NO"
2009-01-01	79	"NO"
2009-01-02	76	"NO"
2009-01-03	77	"NO"
2009-01-04	79	"NO"
2009-01-05	79	"NO"
2009-01-06	81	"NO"
2009-01-07	77	"NO"
2009-01-08	77	"NO"
2009-01-09	82	"NO"
2009-01-10	79	"NO"
2009-01-11	76	"NO"
2009-01-12	77	"NO"
2009-01-13	79	"NO"
2009-01-14	79.2195714833735	"SI"
2009-01-15	76	"NO"
2009-01-16	76	"NO"
2009-01-17	77	"NO"
2009-01-18	75	"NO"
2009-01-19	77	"NO"
2009-01-20	78	"NO"
2009-01-21	85	"NO"
2009-01-22	80	"NO"
2009-01-23	78	"NO"
2009-01-24	76	"NO"
2009-01-25	77	"NO"
2009-01-26	76	"NO"
2009-01-27	77	"NO"
2009-01-28	77	"NO"
2009-01-29	76	"NO"
2009-01-30	79	"NO"
2009-01-31	85.5993828457053	"SI"
2009-02-01	85	"NO"
2009-02-02	83	"NO"
2009-02-03	83	"NO"
2009-02-04	82	"NO"
2009-02-05	83	"NO"
2009-02-06	83	"NO"
2009-02-07	82	"NO"
2009-02-08	82	"NO"
2009-02-09	83	"NO"
2009-02-10	85	"NO"
2009-02-11	80	"NO"
2009-02-12	85	"NO"
2009-02-13	89	"NO"
2009-02-14	84	"NO"
2009-02-15	80.2975603453124	"SI"
2009-02-16	80.2077989893784	"SI"
2009-02-17	83	"NO"
2009-02-18	82	"NO"
2009-02-19	82	"NO"
2009-02-20	85	"NO"
2009-02-21	82	"NO"
2009-02-22	80	"NO"
2009-02-23	74.9796810668548	"SI"
2009-02-24	81	"NO"
2009-02-25	80	"NO"
2009-02-26	77	"NO"
2009-02-27	78	"NO"
2009-02-28	79	"NO"
2009-03-01	76	"NO"
2009-03-02	92	"NO"
2009-03-03	89	"NO"
2009-03-04	80	"NO"
2009-03-05	75	"NO"
2009-03-06	85	"NO"
2009-03-07	70	"NO"
2009-03-08	69	"NO"
2009-03-09	72	"NO"
2009-03-10	74	"NO"
2009-03-11	72	"NO"
2009-03-12	72	"NO"
2009-03-13	74	"NO"
2009-03-14	74.671127582793	"SI"
2009-03-15	74	"NO"
2009-03-16	72	"NO"
2009-03-17	73	"NO"
2009-03-18	76	"NO"
2009-03-19	77	"NO"
2009-03-20	77	"NO"
2009-03-21	73	"NO"
2009-03-22	75	"NO"
2009-03-23	77	"NO"
2009-03-24	73	"NO"
2009-03-25	75	"NO"
2009-03-26	76	"NO"
2009-03-27	72	"NO"
2009-03-28	71	"NO"
2009-03-29	75	"NO"
2009-03-30	70	"NO"
2009-03-31	72	"NO"
2009-04-01	72	"NO"
2009-04-02	71	"NO"
2009-04-03	72	"NO"
2009-04-04	75	"NO"
2009-04-05	72	"NO"
2009-04-06	74	"NO"
2009-04-07	75	"NO"
2009-04-08	74	"NO"
2009-04-09	76	"NO"
2009-04-10	79	"NO"
2009-04-11	72	"NO"
2009-04-12	76	"NO"
2009-04-13	78	"NO"
2009-04-14	74	"NO"
2009-04-15	73	"NO"
2009-04-16	75	"NO"
2009-04-17	75	"NO"
2009-04-18	77	"NO"
2009-04-19	74	"NO"
2009-04-20	74	"NO"
2009-04-21	81	"NO"
2009-04-22	81	"NO"
2009-04-23	81	"NO"
2009-04-24	77	"NO"
2009-04-25	76	"NO"
2009-04-26	73	"NO"
2009-04-27	74	"NO"
2009-04-28	76	"NO"
2009-04-29	78	"NO"
2009-04-30	79	"NO"
2009-05-01	77	"NO"
2009-05-02	90	"NO"
2009-05-03	81	"NO"
2009-05-04	80	"NO"
2009-05-05	81	"NO"
2009-05-06	75	"NO"
2009-05-07	77	"NO"
2009-05-08	92	"NO"
2009-05-09	78.8328978734183	"SI"
2009-05-10	75.9091086042656	"SI"
2009-05-11	81	"NO"
2009-05-12	76	"NO"
2009-05-13	84	"NO"
2009-05-14	78	"NO"
2009-05-15	91	"NO"
2009-05-16	80	"NO"
2009-05-17	82.084856438525	"SI"
2009-05-18	79	"NO"
2009-05-19	82	"NO"
2009-05-20	86	"NO"
2009-05-21	84	"NO"
2009-05-22	83	"NO"
2009-05-23	93	"NO"
2009-05-24	80.7121785439649	"SI"
2009-05-25	81	"NO"
2009-05-26	83	"NO"
2009-05-27	83	"NO"
2009-05-28	87	"NO"
2009-05-29	81	"NO"
2009-05-30	80.9352715714242	"SI"
2009-05-31	84	"NO"
2009-06-01	78	"NO"
2009-06-02	79	"NO"
2009-06-03	80	"NO"
2009-06-04	87	"NO"
2009-06-05	89	"NO"
2009-06-06	80	"NO"
2009-06-07	90	"NO"
2009-06-08	81	"NO"
2009-06-09	81	"NO"
2009-06-10	90	"NO"
2009-06-11	82	"NO"
2009-06-12	81	"NO"
2009-06-13	88	"NO"
2009-06-14	81	"NO"
2009-06-15	82	"NO"
2009-06-16	81	"NO"
2009-06-17	81	"NO"
2009-06-18	84	"NO"
2009-06-19	82	"NO"
2009-06-20	83	"NO"
2009-06-21	88	"NO"
2009-06-22	92	"NO"
2009-06-23	80	"NO"
2009-06-24	91	"NO"
2009-06-25	84	"NO"
2009-06-26	80	"NO"
2009-06-27	80	"NO"
2009-06-28	92	"NO"
2009-06-29	83	"NO"
2009-06-30	88	"NO"
2009-07-01	82	"NO"
2009-07-02	82	"NO"
2009-07-03	79	"NO"
2009-07-04	83	"NO"
2009-07-05	82	"NO"
2009-07-06	88	"NO"
2009-07-07	81	"NO"
2009-07-08	79	"NO"
2009-07-09	85	"NO"
2009-07-10	88	"NO"
2009-07-11	84	"NO"
2009-07-12	82	"NO"
2009-07-13	78	"NO"
2009-07-14	79	"NO"
2009-07-15	80	"NO"
2009-07-16	80	"NO"
2009-07-17	80	"NO"
2009-07-18	83	"NO"
2009-07-19	81	"NO"
2009-07-20	84	"NO"
2009-07-21	83	"NO"
2009-07-22	77	"NO"
2009-07-23	82	"NO"
2009-07-24	82	"NO"
2009-07-25	84	"NO"
2009-07-26	79	"NO"
2009-07-27	78	"NO"
2009-07-28	83	"NO"
2009-07-29	81	"NO"
2009-07-30	81	"NO"
2009-07-31	81	"NO"
2009-08-01	85	"NO"
2009-08-02	81	"NO"
2009-08-03	84	"NO"
2009-08-04	83	"NO"
2009-08-05	85	"NO"
2009-08-06	85	"NO"
2009-08-07	85	"NO"
2009-08-08	84	"NO"
2009-08-09	78	"NO"
2009-08-10	79	"NO"
2009-08-11	80	"NO"
2009-08-12	81	"NO"
2009-08-13	78	"NO"
2009-08-14	90	"NO"
2009-08-15	81	"NO"
2009-08-16	82	"NO"
2009-08-17	85	"NO"
2009-08-18	83	"NO"
2009-08-19	81	"NO"
2009-08-20	86	"NO"
2009-08-21	78	"NO"
2009-08-22	83	"NO"
2009-08-23	80	"NO"
2009-08-24	80	"NO"
2009-08-25	85	"NO"
2009-08-26	82	"NO"
2009-08-27	81	"NO"
2009-08-28	81	"NO"
2009-08-29	94	"NO"
2009-08-30	84	"NO"
2009-08-31	80	"NO"
2009-09-01	83	"NO"
2009-09-02	79	"NO"
2009-09-03	81	"NO"
2009-09-04	77	"NO"
2009-09-05	79	"NO"
2009-09-06	80	"NO"
2009-09-07	79	"NO"
2009-09-08	83	"NO"
2009-09-09	91	"NO"
2009-09-10	84	"NO"
2009-09-11	78	"NO"
2009-09-12	79	"NO"
2009-09-13	82	"NO"
2009-09-14	81	"NO"
2009-09-15	89	"NO"
2009-09-16	91	"NO"
2009-09-17	90	"NO"
2009-09-18	81	"NO"
2009-09-19	82	"NO"
2009-09-20	81	"NO"
2009-09-21	84	"NO"
2009-09-22	85	"NO"
2009-09-23	81	"NO"
2009-09-24	82	"NO"
2009-09-25	81	"NO"
2009-09-26	81	"NO"
2009-09-27	80	"NO"
2009-09-28	83	"NO"
2009-09-29	80	"NO"
2009-09-30	80	"NO"
2009-10-01	88	"NO"
2009-10-02	82	"NO"
2009-10-03	88	"NO"
2009-10-04	82	"NO"
2009-10-05	81	"NO"
2009-10-06	82	"NO"
2009-10-07	83	"NO"
2009-10-08	83	"NO"
2009-10-09	80	"NO"
2009-10-10	82	"NO"
2009-10-11	92	"NO"
2009-10-12	84	"NO"
2009-10-13	81	"NO"
2009-10-14	84	"NO"
2009-10-15	89	"NO"
2009-10-16	81	"NO"
2009-10-17	82	"NO"
2009-10-18	93	"NO"
2009-10-19	86	"NO"
2009-10-20	83	"NO"
2009-10-21	85	"NO"
2009-10-22	79	"NO"
2009-10-23	82	"NO"
2009-10-24	85	"NO"
2009-10-25	81	"NO"
2009-10-26	79	"NO"
2009-10-27	78	"NO"
2009-10-28	86	"NO"
2009-10-29	78	"NO"
2009-10-30	88	"NO"
2009-10-31	84	"NO"
2009-11-01	83	"NO"
2009-11-02	84	"NO"
2009-11-03	79	"NO"
2009-11-04	81	"NO"
2009-11-05	87	"NO"
2009-11-06	83	"NO"
2009-11-07	83	"NO"
2009-11-08	84	"NO"
2009-11-09	78	"NO"
2009-11-10	84	"NO"
2009-11-11	81	"NO"
2009-11-12	83	"NO"
2009-11-13	89	"NO"
2009-11-14	86	"NO"
2009-11-15	82	"NO"
2009-11-16	84	"NO"
2009-11-17	94	"NO"
2009-11-18	86	"NO"
2009-11-19	82	"NO"
2009-11-20	80	"NO"
2009-11-21	82	"NO"
2009-11-22	84	"NO"
2009-11-23	84	"NO"
2009-11-24	82	"NO"
2009-11-25	81	"NO"
2009-11-26	83	"NO"
2009-11-27	80	"NO"
2009-11-28	86	"NO"
2009-11-29	83	"NO"
2009-11-30	83	"NO"
2009-12-01	80	"NO"
2009-12-02	80	"NO"
2009-12-03	78	"NO"
2009-12-04	79.4187375715903	"SI"
2009-12-05	80	"NO"
2009-12-06	78	"NO"
2009-12-07	75	"NO"
2009-12-08	79	"NO"
2009-12-09	79	"NO"
2009-12-10	81	"NO"
2009-12-11	80	"NO"
2009-12-12	77.2497662895685	"SI"
2009-12-13	75.908268270715	"SI"
2009-12-14	77	"NO"
2009-12-15	77.4795334162917	"SI"
2009-12-16	79.1217642792803	"SI"
2009-12-17	80	"NO"
2009-12-18	80	"NO"
2009-12-19	80	"NO"
2009-12-20	81	"NO"
2009-12-21	82	"NO"
2009-12-22	83	"NO"
2009-12-23	81	"NO"
2009-12-24	80	"NO"
2009-12-25	80	"NO"
2009-12-26	80	"NO"
2009-12-27	83	"NO"
2009-12-28	82	"NO"
2009-12-29	80	"NO"
2009-12-30	79	"NO"
2009-12-31	77	"NO"
2010-01-01	78.4449505408198	"SI"
2010-01-02	76	"NO"
2010-01-03	80.1720276522431	"SI"
2010-01-04	77	"NO"
2010-01-05	83	"NO"
2010-01-06	81	"NO"
2010-01-07	79	"NO"
2010-01-08	79	"NO"
2010-01-09	80	"NO"
2010-01-10	83	"NO"
2010-01-11	77	"NO"
2010-01-12	71	"NO"
2010-01-13	72	"NO"
2010-01-14	73	"NO"
2010-01-15	78	"NO"
2010-01-16	77	"NO"
2010-01-17	80	"NO"
2010-01-18	79	"NO"
2010-01-19	79	"NO"
2010-01-20	78	"NO"
2010-01-21	76	"NO"
2010-01-22	75	"NO"
2010-01-23	76	"NO"
2010-01-24	76	"NO"
2010-01-25	76	"NO"
2010-01-26	75	"NO"
2010-01-27	73	"NO"
2010-01-28	68	"NO"
2010-01-29	70	"NO"
2010-01-30	73	"NO"
2010-01-31	75	"NO"
2010-02-01	77	"NO"
2010-02-02	76	"NO"
2010-02-03	77.9770149211878	"SI"
2010-02-04	76.2089879400809	"SI"
2010-02-05	77.4355043724104	"SI"
2010-02-06	78.8766461198343	"SI"
2010-02-07	76.2456937384288	"SI"
2010-02-08	74	"NO"
2010-02-09	75	"NO"
2010-02-10	76	"NO"
2010-02-11	79	"NO"
2010-02-12	76.2893750334575	"SI"
2010-02-13	80.120080358988	"SI"
2010-02-14	70	"NO"
2010-02-15	76	"NO"
2010-02-16	77	"NO"
2010-02-17	77	"NO"
2010-02-18	77	"NO"
2010-02-19	74.6637688041125	"SI"
2010-02-20	74.9796810668548	"SI"
2010-02-21	74	"NO"
2010-02-22	74	"NO"
2010-02-23	78	"NO"
