"Dates"	"Value"	"Modif"
2007-05-26	31.4	"NO"
2007-05-27	32.6	"NO"
2007-05-28	32.8	"NO"
2007-05-29	34.105306944011	"SI"
2007-05-30	32.8	"NO"
2007-05-31	30.4	"NO"
2007-06-01	32.8	"NO"
2007-06-02	33	"NO"
2007-06-03	29.4	"NO"
2007-06-04	33.8	"NO"
2007-06-05	33.6	"NO"
2007-06-06	33.4	"NO"
2007-06-07	33	"NO"
2007-06-08	32.2	"NO"
2007-06-09	28.8	"NO"
2007-06-10	32.8	"NO"
2007-06-11	30.6	"NO"
2007-06-12	33.4	"NO"
2007-06-13	34	"NO"
2007-06-14	31.8	"NO"
2007-06-15	30.4	"NO"
2007-06-16	33.6	"NO"
2007-06-17	34	"NO"
2007-06-18	33	"NO"
2007-06-19	34.2	"NO"
2007-06-20	33.2	"NO"
2007-06-21	34.6	"NO"
2007-06-22	32.6	"NO"
2007-06-23	33.8	"NO"
2007-06-24	32.2	"NO"
2007-06-25	34.8	"NO"
2007-06-26	33.7	"NO"
2007-06-27	33	"NO"
2007-06-28	34.8	"NO"
2007-06-29	33	"NO"
2007-06-30	32	"NO"
2007-07-01	32.4754637694737	"SI"
2007-07-02	34.929604438647	"SI"
2007-07-03	34.4223259090978	"SI"
2007-07-04	32.019024006848	"SI"
2007-07-05	32.0216998486004	"SI"
2007-07-06	34.0044458104253	"SI"
2007-07-07	34.4153548529362	"SI"
2007-07-08	32.3474797172371	"SI"
2007-07-09	31.3960457999868	"SI"
2007-07-10	32.9146716406253	"SI"
2007-07-11	32.5508202599788	"SI"
2007-07-12	34.7594717389256	"SI"
2007-07-13	34.8318444807732	"SI"
2007-07-14	33.6318935697013	"SI"
2007-07-15	33.3001036806282	"SI"
2007-07-16	32.5010352637899	"SI"
2007-07-17	32.1217847089272	"SI"
2007-07-18	31.3995748164296	"SI"
2007-07-19	30.0706408971911	"SI"
2007-07-20	29.2016423300947	"SI"
2007-07-21	33.094936053935	"SI"
2007-07-22	33.2456274291376	"SI"
2007-07-23	33.0059660439351	"SI"
2007-07-24	32.880739034153	"SI"
2007-07-25	32.5793991045044	"SI"
2007-07-26	35.8894628348445	"SI"
2007-07-27	32.6837451095006	"SI"
2007-07-28	33.6612968276823	"SI"
2007-07-29	33.2079558905888	"SI"
2007-07-30	31.8460281977624	"SI"
2007-07-31	33.0079350272869	"SI"
2007-08-01	32.8	"NO"
2007-08-02	33	"NO"
2007-08-03	33.4	"NO"
2007-08-04	31	"NO"
2007-08-05	31.8	"NO"
2007-08-06	30	"NO"
2007-08-07	32.2	"NO"
2007-08-08	31.6	"NO"
2007-08-09	31.8	"NO"
2007-08-10	30.2	"NO"
2007-08-11	28.8	"NO"
2007-08-12	32	"NO"
2007-08-13	30.4	"NO"
2007-08-14	31	"NO"
2007-08-15	30.8	"NO"
2007-08-16	33	"NO"
2007-08-17	31.6	"NO"
2007-08-18	30.6	"NO"
2007-08-19	33.4	"NO"
2007-08-20	28.4	"NO"
2007-08-21	30.4	"NO"
2007-08-22	31.4	"NO"
2007-08-23	33.4	"NO"
2007-08-24	29.8	"NO"
2007-08-25	30.4	"NO"
2007-08-26	29.2	"NO"
2007-08-27	32.2	"NO"
2007-08-28	33.8	"NO"
2007-08-29	32	"NO"
2007-08-30	28.2	"NO"
2007-08-31	32.8	"NO"
2007-09-01	32.2	"NO"
2007-09-02	33.2	"NO"
2007-09-03	33.6	"NO"
2007-09-04	33	"NO"
2007-09-05	32	"NO"
2007-09-06	33.6	"NO"
2007-09-07	34.4	"NO"
2007-09-08	33	"NO"
2007-09-09	29.8	"NO"
2007-09-10	32.8	"NO"
2007-09-11	34	"NO"
2007-09-12	32.4	"NO"
2007-09-13	31.6	"NO"
2007-09-14	32.2	"NO"
2007-09-15	29	"NO"
2007-09-16	31.2	"NO"
2007-09-17	32.4	"NO"
2007-09-18	34	"NO"
2007-09-19	28.4	"NO"
2007-09-20	31.6	"NO"
2007-09-21	32.6	"NO"
2007-09-22	34.1	"NO"
2007-09-23	29.4	"NO"
2007-09-24	33.6	"NO"
2007-09-25	28.2	"NO"
2007-09-26	32	"NO"
2007-09-27	32.4	"NO"
2007-09-28	33.1	"NO"
2007-09-29	30.2	"NO"
2007-09-30	33.5	"NO"
2007-10-01	30.2	"NO"
2007-10-02	32.8	"NO"
2007-10-03	29.8	"NO"
2007-10-04	33.2	"NO"
2007-10-05	33.2	"NO"
2007-10-06	35	"NO"
2007-10-07	33.2	"NO"
2007-10-08	31.4	"NO"
2007-10-09	32.8	"NO"
2007-10-10	31.6	"NO"
2007-10-11	32	"NO"
2007-10-12	32.8	"NO"
2007-10-13	31	"NO"
2007-10-14	32.4	"NO"
2007-10-15	32.4	"NO"
2007-10-16	32.2	"NO"
2007-10-17	31.8	"NO"
2007-10-18	29	"NO"
2007-10-19	32	"NO"
2007-10-20	30.4	"NO"
2007-10-21	30.8	"NO"
2007-10-22	32.6	"NO"
2007-10-23	32.6	"NO"
2007-10-24	32.4	"NO"
2007-10-25	32	"NO"
2007-10-26	31.2	"NO"
2007-10-27	32	"NO"
2007-10-28	31.8	"NO"
2007-10-29	31.6	"NO"
2007-10-30	32.6	"NO"
2007-10-31	31.6	"NO"
2007-11-01	31.8	"NO"
2007-11-02	32.4	"NO"
2007-11-03	31.4	"NO"
2007-11-04	31.6	"NO"
2007-11-05	32.8	"NO"
2007-11-06	30.8	"NO"
2007-11-07	32.1	"NO"
2007-11-08	30.8	"NO"
2007-11-09	27.8	"NO"
2007-11-10	32.3	"NO"
2007-11-11	31.5	"NO"
2007-11-12	32.2	"NO"
2007-11-13	32.6	"NO"
2007-11-14	31.6	"NO"
2007-11-15	32.4	"NO"
2007-11-16	33.8	"NO"
2007-11-17	31.6	"NO"
2007-11-18	34.7	"NO"
2007-11-19	35	"NO"
2007-11-20	32.4	"NO"
2007-11-21	32.4	"NO"
2007-11-22	33	"NO"
2007-11-23	33.8	"NO"
2007-11-24	33.8	"NO"
2007-11-25	33.8	"NO"
2007-11-26	33.6	"NO"
2007-11-27	32.4	"NO"
2007-11-28	33	"NO"
2007-11-29	33.1	"NO"
2007-11-30	33.2	"NO"
2007-12-01	33	"NO"
2007-12-02	33.1	"NO"
2007-12-03	32	"NO"
2007-12-04	32	"NO"
2007-12-05	31	"NO"
2007-12-06	32.2	"NO"
2007-12-07	33	"NO"
2007-12-08	33	"NO"
2007-12-09	33.2	"NO"
2007-12-10	33.2	"NO"
2007-12-11	32.8	"NO"
2007-12-12	32.2	"NO"
2007-12-13	33.2	"NO"
2007-12-14	33.4	"NO"
2007-12-15	32.2	"NO"
2007-12-16	32	"NO"
2007-12-17	32.2	"NO"
2007-12-18	32.8	"NO"
2007-12-19	32.2	"NO"
2007-12-20	33	"NO"
2007-12-21	33.4	"NO"
2007-12-22	32.6	"NO"
2007-12-23	31.9	"NO"
2007-12-24	31.8	"NO"
2007-12-25	31.4	"NO"
2007-12-26	33.2	"NO"
2007-12-27	32.9	"NO"
2007-12-28	32.8	"NO"
2007-12-29	33.6	"NO"
2007-12-30	33.2	"NO"
2007-12-31	33.4	"NO"
2008-01-01	34	"NO"
2008-01-02	33.2	"NO"
2008-01-03	31.9	"NO"
2008-01-04	33	"NO"
2008-01-05	33.6	"NO"
2008-01-06	32.4	"NO"
2008-01-07	32.7	"NO"
2008-01-08	33.2	"NO"
2008-01-09	32.4	"NO"
2008-01-10	32.7	"NO"
2008-01-11	32.6	"NO"
2008-01-12	32.2	"NO"
2008-01-13	32.9	"NO"
2008-01-14	33.4	"NO"
2008-01-15	33.8	"NO"
2008-01-16	33.4	"NO"
2008-01-17	32.8	"NO"
2008-01-18	34	"NO"
2008-01-19	33.8	"NO"
2008-01-20	34	"NO"
2008-01-21	33.5	"NO"
2008-01-22	33.4	"NO"
2008-01-23	33.9	"NO"
2008-01-24	34.8	"NO"
2008-01-25	34.1	"NO"
2008-01-26	34.4	"NO"
2008-01-27	34.7	"NO"
2008-01-28	34.6	"NO"
2008-01-29	33	"NO"
2008-01-30	33.5	"NO"
2008-01-31	34	"NO"
2008-02-01	33	"NO"
2008-02-02	32.1	"NO"
2008-02-03	33.4	"NO"
2008-02-04	33.6	"NO"
2008-02-05	33.8	"NO"
2008-02-06	33.8	"NO"
2008-02-07	33.8	"NO"
2008-02-08	34.4	"NO"
2008-02-09	33.4	"NO"
2008-02-10	35.2	"NO"
2008-02-11	35.1	"NO"
2008-02-12	34.8	"NO"
2008-02-13	34.4	"NO"
2008-02-14	35.6	"NO"
2008-02-15	35.2	"NO"
2008-02-16	34	"NO"
2008-02-17	33.3	"NO"
2008-02-18	34	"NO"
2008-02-19	33.4	"NO"
2008-02-20	32.2	"NO"
2008-02-21	32.6	"NO"
2008-02-22	33.4	"NO"
2008-02-23	35	"NO"
2008-02-24	34.2	"NO"
2008-02-25	33.4	"NO"
2008-02-26	33.4	"NO"
2008-02-27	34.2	"NO"
2008-02-28	32.8	"NO"
2008-02-29	34.8	"NO"
2008-03-01	35	"NO"
2008-03-02	34.3	"NO"
2008-03-03	35.8	"NO"
2008-03-04	34.5	"NO"
2008-03-05	33.4	"NO"
2008-03-06	29.6	"NO"
2008-03-07	33.2	"NO"
2008-03-08	34.4	"NO"
2008-03-09	35	"NO"
2008-03-10	33.2	"NO"
2008-03-11	34	"NO"
2008-03-12	34.1	"NO"
2008-03-13	33	"NO"
2008-03-14	30	"NO"
2008-03-15	33.8	"NO"
2008-03-16	35	"NO"
2008-03-17	34.8	"NO"
2008-03-18	34.2	"NO"
2008-03-19	34.1	"NO"
2008-03-20	33.6	"NO"
2008-03-21	34.6	"NO"
2008-03-22	33.7	"NO"
2008-03-23	32.9	"NO"
2008-03-24	34	"NO"
2008-03-25	34	"NO"
2008-03-26	34.5	"NO"
2008-03-27	33.2	"NO"
2008-03-28	34	"NO"
2008-03-29	34.1	"NO"
2008-03-30	32.8	"NO"
2008-03-31	34.2	"NO"
2008-04-01	34.1	"NO"
2008-04-02	34	"NO"
2008-04-03	35.1	"NO"
2008-04-04	35.2	"NO"
2008-04-05	35.2	"NO"
2008-04-06	36	"NO"
2008-04-07	33.4	"NO"
2008-04-08	33	"NO"
2008-04-09	32.8	"NO"
2008-04-10	34.8	"NO"
2008-04-11	34.4	"NO"
2008-04-12	34.6	"NO"
2008-04-13	35	"NO"
2008-04-14	34	"NO"
2008-04-15	32.8	"NO"
2008-04-16	35	"NO"
2008-04-17	36	"NO"
2008-04-18	36.8	"NO"
2008-04-19	34.2	"NO"
2008-04-20	34.7	"NO"
2008-04-21	34.5	"NO"
2008-04-22	34.6	"NO"
2008-04-23	31.4	"NO"
2008-04-24	32.2	"NO"
2008-04-25	33.3	"NO"
2008-04-26	34.8	"NO"
2008-04-27	31.2	"NO"
2008-04-28	33.4	"NO"
2008-04-29	34.5	"NO"
2008-04-30	33.9	"NO"
2008-05-01	30.5	"NO"
2008-05-02	33	"NO"
2008-05-03	32.3	"NO"
2008-05-04	32.6	"NO"
2008-05-05	32.7	"NO"
2008-05-06	32.6	"NO"
2008-05-07	34.3	"NO"
2008-05-08	30.7	"NO"
2008-05-09	29	"NO"
2008-05-10	33.5	"NO"
2008-05-11	32.9	"NO"
2008-05-12	34.6	"NO"
2008-05-13	31	"NO"
2008-05-14	34.1	"NO"
2008-05-15	34.6	"NO"
2008-05-16	31.6	"NO"
2008-05-17	29.2	"NO"
2008-05-18	32.6	"NO"
2008-05-19	30.7	"NO"
2008-05-20	31.6	"NO"
2008-05-21	33.4	"NO"
2008-05-22	32.2	"NO"
2008-05-23	34	"NO"
2008-05-24	31.8	"NO"
2008-05-25	29.6	"NO"
2008-05-26	32.7	"NO"
2008-05-27	30.8	"NO"
2008-05-28	30	"NO"
2008-05-29	32.7	"NO"
2008-05-30	32.6	"NO"
2008-05-31	33.8	"NO"
2008-06-01	33.8	"NO"
2008-06-02	33.4	"NO"
2008-06-03	30	"NO"
2008-06-04	33.2	"NO"
2008-06-05	30.3	"NO"
2008-06-06	31.6	"NO"
2008-06-07	32.2	"NO"
2008-06-08	32.4	"NO"
2008-06-09	33.4	"NO"
2008-06-10	33	"NO"
2008-06-11	33	"NO"
2008-06-12	34.2	"NO"
2008-06-13	32.2	"NO"
2008-06-14	33.8	"NO"
2008-06-15	32	"NO"
2008-06-16	32.4	"NO"
2008-06-17	34	"NO"
2008-06-18	32.8	"NO"
2008-06-19	33	"NO"
2008-06-20	34.2	"NO"
2008-06-21	33.2	"NO"
2008-06-22	30.4	"NO"
2008-06-23	31.4	"NO"
2008-06-24	33	"NO"
2008-06-25	30.2	"NO"
2008-06-26	32.4	"NO"
2008-06-27	33.6	"NO"
2008-06-28	32	"NO"
2008-06-29	33	"NO"
2008-06-30	32.6	"NO"
2008-07-01	33.1	"NO"
2008-07-02	30.6	"NO"
2008-07-03	32.4	"NO"
2008-07-04	30.8	"NO"
2008-07-05	32.8	"NO"
2008-07-06	29.6	"NO"
2008-07-07	32.2	"NO"
2008-07-08	30.6	"NO"
2008-07-09	32	"NO"
2008-07-10	32.2	"NO"
2008-07-11	32.4	"NO"
2008-07-12	32.6	"NO"
2008-07-13	30.2	"NO"
2008-07-14	31.5	"NO"
2008-07-15	30.6	"NO"
2008-07-16	31.4	"NO"
2008-07-17	30.6	"NO"
2008-07-18	32.6	"NO"
2008-07-19	32.4	"NO"
2008-07-20	32.7	"NO"
2008-07-21	33.8	"NO"
2008-07-22	33.2	"NO"
2008-07-23	34	"NO"
2008-07-24	34.6	"NO"
2008-07-25	34.2	"NO"
2008-07-26	31.6	"NO"
2008-07-27	32.8	"NO"
2008-07-28	32.8	"NO"
2008-07-29	32.2	"NO"
2008-07-30	33.8	"NO"
2008-07-31	32.7	"NO"
2008-08-01	33.7	"NO"
2008-08-02	29.2	"NO"
2008-08-03	32.8	"NO"
2008-08-04	33.2	"NO"
2008-08-05	33.5	"NO"
2008-08-06	33.2	"NO"
2008-08-07	34	"NO"
2008-08-08	34.4	"NO"
2008-08-09	33.2	"NO"
2008-08-10	32.5	"NO"
2008-08-11	29	"NO"
2008-08-12	33	"NO"
2008-08-13	31.1	"NO"
2008-08-14	30.6	"NO"
2008-08-15	33.3	"NO"
2008-08-16	31.6	"NO"
2008-08-17	32.8	"NO"
2008-08-18	31.5	"NO"
2008-08-19	30	"NO"
2008-08-20	34	"NO"
2008-08-21	34.1	"NO"
2008-08-22	33.4	"NO"
2008-08-23	32	"NO"
2008-08-24	30	"NO"
2008-08-25	32.8	"NO"
2008-08-26	31.5	"NO"
2008-08-27	34.1	"NO"
2008-08-28	31	"NO"
2008-08-29	33.2	"NO"
2008-08-30	30	"NO"
2008-08-31	33.8	"NO"
2008-09-01	30.8	"NO"
2008-09-02	32.2	"NO"
2008-09-03	32.2	"NO"
2008-09-04	31.8	"NO"
2008-09-05	34	"NO"
2008-09-06	34.8	"NO"
2008-09-07	34	"NO"
2008-09-08	32	"NO"
2008-09-09	34.4	"NO"
2008-09-10	33.4	"NO"
2008-09-11	34.8	"NO"
2008-09-12	34	"NO"
2008-09-13	33.8	"NO"
2008-09-14	33.6	"NO"
2008-09-15	34	"NO"
2008-09-16	30.6	"NO"
2008-09-17	29.2	"NO"
2008-09-18	32.2	"NO"
2008-09-19	32.3	"NO"
2008-09-20	30.2	"NO"
2008-09-21	32.4	"NO"
2008-09-22	33.2	"NO"
2008-09-23	30.5	"NO"
2008-09-24	31.8	"NO"
2008-09-25	33.8	"NO"
2008-09-26	33.4	"NO"
2008-09-27	32	"NO"
2008-09-28	28.4	"NO"
2008-09-29	31.9	"NO"
2008-09-30	33.8	"NO"
2008-10-01	31.8	"NO"
2008-10-02	31	"NO"
2008-10-03	31.2	"NO"
2008-10-04	31.4	"NO"
2008-10-05	32.8	"NO"
2008-10-06	33	"NO"
2008-10-07	30.6	"NO"
2008-10-08	33	"NO"
2008-10-09	32.6	"NO"
2008-10-10	27.4	"NO"
2008-10-11	32.8	"NO"
2008-10-12	31.2	"NO"
2008-10-13	32	"NO"
2008-10-14	32.6	"NO"
2008-10-15	33.3	"NO"
2008-10-16	32.4	"NO"
2008-10-17	33	"NO"
2008-10-18	33.1	"NO"
2008-10-19	31.2	"NO"
2008-10-20	32.6	"NO"
2008-10-21	31.2	"NO"
2008-10-22	33.2	"NO"
2008-10-23	31.8	"NO"
2008-10-24	33.6	"NO"
2008-10-25	31	"NO"
2008-10-26	33.2	"NO"
2008-10-27	29.8	"NO"
2008-10-28	31.4	"NO"
2008-10-29	32.2	"NO"
2008-10-30	31.4	"NO"
2008-10-31	33	"NO"
2008-11-01	31	"NO"
2008-11-02	30.6	"NO"
2008-11-03	32.2	"NO"
2008-11-04	28.2	"NO"
2008-11-05	31.8	"NO"
2008-11-06	32.2	"NO"
2008-11-07	31.6	"NO"
2008-11-08	31.6	"NO"
2008-11-09	32.4	"NO"
2008-11-10	32.6	"NO"
2008-11-11	33	"NO"
2008-11-12	34	"NO"
2008-11-13	32.8	"NO"
2008-11-14	32.2	"NO"
2008-11-15	32.8	"NO"
2008-11-16	32.8	"NO"
2008-11-17	32.2	"NO"
2008-11-18	33	"NO"
2008-11-19	30.8	"NO"
2008-11-20	33	"NO"
2008-11-21	33	"NO"
2008-11-22	32.4	"NO"
2008-11-23	32.8	"NO"
2008-11-24	31.6	"NO"
2008-11-25	31.4	"NO"
2008-11-26	27.8	"NO"
2008-11-27	28.6	"NO"
2008-11-28	31.6	"NO"
2008-11-29	31.2	"NO"
2008-11-30	31.4	"NO"
2008-12-01	32	"NO"
2008-12-02	30.4	"NO"
2008-12-03	33	"NO"
2008-12-04	32.8	"NO"
2008-12-05	33.4	"NO"
2008-12-06	32.4	"NO"
2008-12-07	32.4	"NO"
2008-12-08	33.2	"NO"
2008-12-09	34	"NO"
2008-12-10	33.2	"NO"
2008-12-11	30.6	"NO"
2008-12-12	31	"NO"
2008-12-13	32.2	"NO"
2008-12-14	33	"NO"
2008-12-15	33.4	"NO"
2008-12-16	32.8	"NO"
2008-12-17	33	"NO"
2008-12-18	32	"NO"
2008-12-19	32.4	"NO"
2008-12-20	32	"NO"
2008-12-21	31.8	"NO"
2008-12-22	31.6	"NO"
2008-12-23	33.2	"NO"
2008-12-24	33.6	"NO"
2008-12-25	33	"NO"
2008-12-26	33.6	"NO"
2008-12-27	33.4	"NO"
2008-12-28	33.2	"NO"
2008-12-29	32.6	"NO"
2008-12-30	32.8	"NO"
2008-12-31	32.4	"NO"
2009-01-01	33.2	"NO"
2009-01-02	33	"NO"
2009-01-03	33.4	"NO"
2009-01-04	33.8	"NO"
2009-01-05	33.9	"NO"
2009-01-06	32.6	"NO"
2009-01-07	34.1	"NO"
2009-01-08	34	"NO"
2009-01-09	32.6	"NO"
2009-01-10	33.2	"NO"
2009-01-11	33.4	"NO"
2009-01-12	33	"NO"
2009-01-13	32.8	"NO"
2009-01-14	34	"NO"
2009-01-15	33.8	"NO"
2009-01-16	32	"NO"
2009-01-17	32	"NO"
2009-01-18	32.2	"NO"
2009-01-19	32.4	"NO"
2009-01-20	32.8	"NO"
2009-01-21	33	"NO"
2009-01-22	32.5	"NO"
2009-01-23	32.2	"NO"
2009-01-24	33.8	"NO"
2009-01-25	33.4	"NO"
2009-01-26	33.8	"NO"
2009-01-27	34.2	"NO"
2009-01-28	34.1	"NO"
2009-01-29	33.6	"NO"
2009-01-30	32.4	"NO"
2009-01-31	31	"NO"
2009-02-01	33.4	"NO"
2009-02-02	34.6	"NO"
2009-02-03	33.6	"NO"
2009-02-04	34.4	"NO"
2009-02-05	33.2	"NO"
2009-02-06	34	"NO"
2009-02-07	34.6	"NO"
2009-02-08	34	"NO"
2009-02-09	32.8	"NO"
2009-02-10	33.8	"NO"
2009-02-11	35.6	"NO"
2009-02-12	33	"NO"
2009-02-13	32.2	"NO"
2009-02-14	33.6	"NO"
2009-02-15	33.2	"NO"
2009-02-16	32.8	"NO"
2009-02-17	32.4	"NO"
2009-02-18	33.8	"NO"
2009-02-19	34.6	"NO"
2009-02-20	33.2	"NO"
2009-02-21	34.4	"NO"
2009-02-22	35.4	"NO"
2009-02-23	35	"NO"
2009-02-24	32.8	"NO"
2009-02-25	33.2	"NO"
2009-02-26	34	"NO"
2009-02-27	33.8	"NO"
2009-02-28	33.2	"NO"
2009-03-01	33	"NO"
2009-03-02	27.8	"NO"
2009-03-03	29.2	"NO"
2009-03-04	32.4	"NO"
2009-03-05	35	"NO"
2009-03-06	36	"NO"
2009-03-07	35.4	"NO"
2009-03-08	35.8	"NO"
2009-03-09	34.8	"NO"
2009-03-10	33.6	"NO"
2009-03-11	33.4	"NO"
2009-03-12	33	"NO"
2009-03-13	33.4	"NO"
2009-03-14	34.5	"NO"
2009-03-15	34.8	"NO"
2009-03-16	35	"NO"
2009-03-17	32.8	"NO"
2009-03-18	33	"NO"
2009-03-19	32.4	"NO"
2009-03-20	32.2	"NO"
2009-03-21	32.8	"NO"
2009-03-22	33	"NO"
2009-03-23	33.8	"NO"
2009-03-24	34.2	"NO"
2009-03-25	34.2	"NO"
2009-03-26	34.8	"NO"
2009-03-27	35	"NO"
2009-03-28	33.6	"NO"
2009-03-29	33.4	"NO"
2009-03-30	35.8	"NO"
2009-03-31	34.8	"NO"
2009-04-01	34.2	"NO"
2009-04-02	34.4	"NO"
2009-04-03	34.8	"NO"
2009-04-04	35.4	"NO"
2009-04-05	35.6	"NO"
2009-04-06	34.4	"NO"
2009-04-07	33.6	"NO"
2009-04-08	32.8	"NO"
2009-04-09	33	"NO"
2009-04-10	35.2	"NO"
2009-04-11	35.6	"NO"
2009-04-12	35	"NO"
2009-04-13	35	"NO"
2009-04-14	34	"NO"
2009-04-15	36	"NO"
2009-04-16	35.2	"NO"
2009-04-17	33.6	"NO"
2009-04-18	34.8	"NO"
2009-04-19	34.2	"NO"
2009-04-20	35.2	"NO"
2009-04-21	31.6	"NO"
2009-04-22	32	"NO"
2009-04-23	32.6	"NO"
2009-04-24	34	"NO"
2009-04-25	33.8	"NO"
2009-04-26	35	"NO"
2009-04-27	35.2	"NO"
2009-04-28	35	"NO"
2009-04-29	33.2	"NO"
2009-04-30	33.6	"NO"
2009-05-01	32	"NO"
2009-05-02	32	"NO"
2009-05-03	33.2	"NO"
2009-05-04	31.8	"NO"
2009-05-05	32.1	"NO"
2009-05-06	34.2	"NO"
2009-05-07	33.4	"NO"
2009-05-08	29.4	"NO"
2009-05-09	34	"NO"
2009-05-10	35	"NO"
2009-05-11	33.8	"NO"
2009-05-12	34	"NO"
2009-05-13	32.5	"NO"
2009-05-14	34.2	"NO"
2009-05-15	28.8	"NO"
2009-05-16	31.6	"NO"
2009-05-17	32.8	"NO"
2009-05-18	32.2	"NO"
2009-05-19	32.6	"NO"
2009-05-20	31	"NO"
2009-05-21	30.8	"NO"
2009-05-22	32.8	"NO"
2009-05-23	29.5	"NO"
2009-05-24	32.8	"NO"
2009-05-25	33.4	"NO"
2009-05-26	31.2	"NO"
2009-05-27	33.8	"NO"
2009-05-28	31	"NO"
2009-05-29	31.6	"NO"
2009-05-30	33.2	"NO"
2009-05-31	34.1	"NO"
2009-06-01	34.4	"NO"
2009-06-02	34.4	"NO"
2009-06-03	34	"NO"
2009-06-04	30	"NO"
2009-06-05	28	"NO"
2009-06-06	33.4	"NO"
2009-06-07	27.2	"NO"
2009-06-08	32.6	"NO"
2009-06-09	33.2	"NO"
2009-06-10	28.2	"NO"
2009-06-11	32.2	"NO"
2009-06-12	32.8	"NO"
2009-06-13	27.4	"NO"
2009-06-14	32.6	"NO"
2009-06-15	32.8	"NO"
2009-06-16	33.4	"NO"
2009-06-17	32.8	"NO"
2009-06-18	32.2	"NO"
2009-06-19	32	"NO"
2009-06-20	32.8	"NO"
2009-06-21	29.4	"NO"
2009-06-22	29.6	"NO"
2009-06-23	32	"NO"
2009-06-24	29.2	"NO"
2009-06-25	31	"NO"
2009-06-26	34.0769828527617	"SI"
2009-06-27	33.5	"NO"
2009-06-28	26.8	"NO"
2009-06-29	32.4	"NO"
2009-06-30	31.6	"NO"
2009-07-01	32.4	"NO"
2009-07-02	32.2812378113058	"SI"
2009-07-03	33.8	"NO"
2009-07-04	33	"NO"
2009-07-05	31.6	"NO"
2009-07-06	32.4	"NO"
2009-07-07	33.6	"NO"
2009-07-08	33	"NO"
2009-07-09	31.4	"NO"
2009-07-10	31.8	"NO"
2009-07-11	32.8	"NO"
2009-07-12	33.4	"NO"
2009-07-13	34	"NO"
2009-07-14	34.4	"NO"
2009-07-15	33.8	"NO"
2009-07-16	34.5	"NO"
2009-07-17	35	"NO"
2009-07-18	34.2	"NO"
2009-07-19	34.4	"NO"
2009-07-20	31.4	"NO"
2009-07-21	32.8	"NO"
2009-07-22	32.2	"NO"
2009-07-23	33.6	"NO"
2009-07-24	34.8	"NO"
2009-07-25	34	"NO"
2009-07-26	34.4	"NO"
2009-07-27	35.4	"NO"
2009-07-28	34.6	"NO"
2009-07-29	32.6	"NO"
2009-07-30	32.6	"NO"
2009-07-31	32.2	"NO"
2009-08-01	33.2	"NO"
2009-08-02	34.4	"NO"
2009-08-03	34	"NO"
2009-08-04	34	"NO"
2009-08-05	30.6	"NO"
2009-08-06	31	"NO"
2009-08-07	29.6	"NO"
2009-08-08	32.2	"NO"
2009-08-09	32.4	"NO"
2009-08-10	33.2	"NO"
2009-08-11	34.8	"NO"
2009-08-12	33.4	"NO"
2009-08-13	33.6	"NO"
2009-08-14	28.2	"NO"
2009-08-15	33.6	"NO"
2009-08-16	32.2	"NO"
2009-08-17	32.8	"NO"
2009-08-18	32	"NO"
2009-08-19	33.2	"NO"
2009-08-20	31.8	"NO"
2009-08-21	32.4	"NO"
2009-08-22	33	"NO"
2009-08-23	34.6	"NO"
2009-08-24	32.8	"NO"
2009-08-25	33	"NO"
2009-08-26	33.4	"NO"
2009-08-27	34.4	"NO"
2009-08-28	33.6	"NO"
2009-08-29	28.6	"NO"
2009-08-30	31.2	"NO"
2009-08-31	33.8	"NO"
2009-09-01	31	"NO"
2009-09-02	35	"NO"
2009-09-03	33.4	"NO"
2009-09-04	33.8	"NO"
2009-09-05	34.6	"NO"
2009-09-06	35.4	"NO"
2009-09-07	34.2	"NO"
2009-09-08	35.2	"NO"
2009-09-09	28	"NO"
2009-09-10	33.1	"NO"
2009-09-11	34.2	"NO"
2009-09-12	31.6	"NO"
2009-09-13	32	"NO"
2009-09-14	34	"NO"
2009-09-15	32.2	"NO"
2009-09-16	28.4	"NO"
2009-09-17	27.4	"NO"
2009-09-18	32.7	"NO"
2009-09-19	33.8	"NO"
2009-09-20	33.6	"NO"
2009-09-21	34	"NO"
2009-09-22	29.6	"NO"
2009-09-23	33	"NO"
2009-09-24	34.4	"NO"
2009-09-25	35	"NO"
2009-09-26	32.4	"NO"
2009-09-27	33	"NO"
2009-09-28	32.4	"NO"
2009-09-29	33.8	"NO"
2009-09-30	35.3	"NO"
2009-10-01	31.2	"NO"
2009-10-02	32.2	"NO"
2009-10-03	28.8	"NO"
2009-10-04	29.4	"NO"
2009-10-05	33.2	"NO"
2009-10-06	33	"NO"
2009-10-07	33.8	"NO"
2009-10-08	33.6	"NO"
2009-10-09	34.8	"NO"
2009-10-10	33.2	"NO"
2009-10-11	32.1	"NO"
2009-10-12	30.4	"NO"
2009-10-13	32.4	"NO"
2009-10-14	33.4	"NO"
2009-10-15	27.4	"NO"
2009-10-16	32.4	"NO"
2009-10-17	34.4	"NO"
2009-10-18	32.6	"NO"
2009-10-19	29.7	"NO"
2009-10-20	31.5	"NO"
2009-10-21	31.2	"NO"
2009-10-22	34.2	"NO"
2009-10-23	31.8	"NO"
2009-10-24	30.8	"NO"
2009-10-25	32.6	"NO"
2009-10-26	34.2	"NO"
2009-10-27	33.6	"NO"
2009-10-28	31.5	"NO"
2009-10-29	33.9	"NO"
